Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1000.8	Klebsiella_30660_NJST258_1__good_short__SPAdes_contigs_3.9.1.fasta		119	77	54	46	37	31	5466156	5453898	5407047	5346789	5188664	5012409	86	545758	5459678	57.22	196810	196810	100690	100690	10	10	20	20	0	0	0	5	5	0	0 + 1 part	671	98.465	1.001	0.00	2.58	0.64	433971	5459005	170461	170461	99429	98159	11	11	22	23			no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	389.8	Klebsiella_30660_NJST258_1__medium_short__SPAdes_contigs_3.9.1.fasta		163	89	64	54	40	34	5459672	5441095	5382932	5304623	5070025	4884986	101	434104	5448885	57.22	154707	154707	98515	98115	12	12	23	24	0	0	0	4	4	0	0 + 0 part	0	98.242	1.001	0.00	2.19	0.35	378651	5445712	152190	152190	95796	85427	13	13	25	26			no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1755.6	Klebsiella_MGH_78578__bad_short__SPAdes_contigs_3.9.1.fasta		310	136	89	74	59	36	5539103	5506474	5370940	5275057	5023023	4140382	154	231269	5518188	57.20	105934	99135	53571	46443	19	20	36	39	10	10	1299591	3	13	0	0 + 0 part	0	96.799	1.001	0.00	199.67	1.14	202474	5516952	95822	95104	49532	45530	21	22	40	43			no	no	no
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1249.4	Klebsiella_MGH_78578__good_short__SPAdes_contigs_3.9.1.fasta		195	100	60	44	35	30	5565873	5534515	5441697	5337923	5187280	5013369	118	529558	5547142	57.22	202374	202374	107227	99830	10	10	20	21	0	0	0	6	6	0	0 + 0 part	0	97.324	1.001	0.00	3.00	0.47	529558	5546762	178383	178383	95149	93232	11	11	22	23			no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	463.4	Klebsiella_MGH_78578__medium_short__SPAdes_contigs_3.9.1.fasta		202	112	66	50	39	32	5553031	5531053	5420742	5318437	5127745	4869995	123	382187	5538941	57.22	167612	167612	94705	86681	11	11	22	24	0	0	0	4	4	0	0 + 0 part	0	97.196	1.001	0.00	4.10	0.74	382187	5538495	143092	140262	94705	86681	12	13	24	26			no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1474.0	Klebsiella_NTUH-K2044__bad_short__SPAdes_contigs_3.9.1.fasta		128	84	63	60	52	33	5399061	5386446	5338760	5314539	5164288	4435716	93	511571	5392966	57.40	123164	123164	73918	71906	14	14	27	28	10	9	1338369	4	14	0	0 + 0 part	0	98.454	1.001	0.00	277.22	1.32	292808	5392003	112669	112669	59180	56161	16	16	31	32			no	no	no
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	964.4	Klebsiella_NTUH-K2044__good_short__SPAdes_contigs_3.9.1.fasta		83	47	39	37	33	27	5424477	5411552	5389164	5370428	5317527	5105208	59	632170	5420202	57.40	209884	209884	145211	121562	8	8	16	17	0	0	0	3	3	0	0 + 0 part	0	98.988	1.001	0.00	2.09	0.46	608554	5419907	203457	203457	145211	121562	9	9	17	18			no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	378.1	Klebsiella_NTUH-K2044__medium_short__SPAdes_contigs_3.9.1.fasta		129	62	47	44	37	31	5418909	5399652	5368269	5346403	5229626	5010547	78	418971	5410543	57.41	175640	173133	134326	134326	11	12	20	20	0	0	0	3	3	0	0 + 0 part	0	98.823	1.000	0.00	2.98	0.55	381391	5410334	173133	173133	112302	100538	12	12	21	22			no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short	short-only	fake	bad		Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1220.6	Mycobacterium_tuberculosis_H37Rv__bad_short__SPAdes_contigs_3.9.1.fasta		246	162	91	82	57	28	4353007	4323108	4162778	4101650	3640329	2560157	180	199477	4336105	65.53	63458	63458	36677	35922	22	22	45	47	11	11	358020	3	14	0	1 + 2 part	3618	98.037	1.002	0.00	230.62	2.29	199477	4330793	58362	58362	35922	34081	23	23	47	48			no	no	no
Mycobacterium_tuberculosis_H37Rv__good_short	short-only	fake	good		Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	982.0	Mycobacterium_tuberculosis_H37Rv__good_short__SPAdes_contigs_3.9.1.fasta		101	66	47	41	36	29	4374647	4359512	4322221	4274100	4176977	3937086	79	304269	4369778	65.61	156657	156657	83921	74710	10	10	19	20	0	0	0	24	24	0	0 + 0 part	0	98.932	1.001	0.00	2.57	0.18	295539	4369705	106168	99138	64162	64162	13	14	27	27			no	no	no
Mycobacterium_tuberculosis_H37Rv__medium_short	short-only	fake	medium		Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	419.2	Mycobacterium_tuberculosis_H37Rv__medium_short__SPAdes_contigs_3.9.1.fasta		116	74	51	46	41	32	4370204	4356347	4311653	4274976	4180744	3843665	86	281202	4365644	65.60	125812	125812	68017	68017	12	12	24	24	0	0	0	29	29	0	0 + 0 part	0	98.823	1.001	0.00	2.09	0.30	257794	4365511	87247	84318	57737	49806	17	18	33	34			no	no	no
random_sequences_many_repeats__bad_short	short-only	fake	bad		random_sequences_many_repeats_bad_illumina_1.fastq.gz, random_sequences_many_repeats_bad_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1000.2	random_sequences_many_repeats__bad_short__SPAdes_contigs_3.9.1.fasta		263	203	155	114	54	17	3913568	3891643	3771760	3459025	2477376	1113221	222	105164	3905138	50.03	36864	33982	17589	15652	37	40	76	85	1	1	51878	0	1	0	0 + 0 part	0	94.956	1.001	0.00	197.63	0.08	105164	3905067	36431	33586	17562	15066	38	41	77	86			no	no	no
random_sequences_many_repeats__good_short	short-only	fake	good		random_sequences_many_repeats_good_illumina_1.fastq.gz, random_sequences_many_repeats_good_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	732.5	random_sequences_many_repeats__good_short__SPAdes_contigs_3.9.1.fasta		227	182	139	109	58	21	3929020	3912104	3812746	3577668	2765294	1426424	199	126262	3923910	50.03	40496	39722	21303	17633	34	36	66	74	0	0	0	0	0	0	0 + 0 part	0	95.384	1.001	0.00	0.00	0.00	126262	3923910	40496	39722	21303	17633	34	36	66	74			no	no	no
