Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_O25b_H4-ST131__good_short	short-only	fake	good		E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	1113.1	E_coli_O25b_H4-ST131__good_short__ABySS_contigs_1.5.2.fasta		193	102	67	46	29	24	5312935	5297360	5200090	5048572	4750816	4575727	107	371419	5301298	50.80	192313	192313	112643	112643	10	10	18	18	0	0	0	1	1	0	0 + 0 part	0	99.369	1.016	3.68	15.41	0.86	371419	5301168	192313	192313	112643	112643	10	10	18	18			no	no	no
E_coli_O25b_H4-ST131__medium_short	short-only	fake	medium		E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	339.8	E_coli_O25b_H4-ST131__medium_short__ABySS_contigs_1.5.2.fasta		210	118	74	50	33	28	5313853	5299490	5184044	5008680	4704985	4528517	123	512663	5303380	50.81	160565	160565	101975	105842	11	11	22	21	0	0	0	1	1	0	0 + 0 part	0	99.355	1.017	17.74	15.17	0.81	512663	5302750	160565	160565	101975	105617	11	11	22	21			no	no	no
Klebsiella_30660_NJST258_1__bad_short	short-only	fake	bad		Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes		ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	fail																																																							
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	1189.2	Klebsiella_30660_NJST258_1__good_short__ABySS_contigs_1.5.2.fasta		146	86	67	53	39	31	5558896	5547470	5486698	5387229	5154406	4902216	91	545718	5551210	57.18	181701	181701	98936	98936	11	11	22	22	0	0	0	2	2	0	0 + 0 part	0	99.271	1.009	0.04	10.94	0.38	545718	5551210	181701	181701	97532	97532	11	11	22	22			no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	355.1	Klebsiella_30660_NJST258_1__medium_short__ABySS_contigs_1.5.2.fasta		167	96	68	56	41	32	5562176	5550216	5469165	5385800	5140688	4849814	101	346051	5553924	57.18	186071	186071	97532	97532	11	11	22	22	0	0	0	1	1	0	0 + 0 part	0	99.267	1.010	8.82	10.45	0.35	346051	5553300	186071	186071	97532	97532	11	11	22	22			no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes		ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	fail																																																							
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	1447.3	Klebsiella_MGH_78578__good_short__ABySS_contigs_1.5.2.fasta		396	101	76	55	43	33	5845712	5804584	5736474	5590622	5385492	5013244	107	451485	5809334	57.11	170125	170125	85727	91224	11	11	24	23	0	0	0	1	1	0	0 + 0 part	0	99.060	1.030	13.43	9.48	0.18	451485	5808451	170125	170125	85727	91224	11	11	24	23			no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	427.7	Klebsiella_MGH_78578__medium_short__ABySS_contigs_1.5.2.fasta		296	104	76	52	42	31	5836544	5804525	5716638	5553543	5368559	4957015	116	451485	5813963	57.10	170125	181866	95805	97471	12	11	24	23	0	0	0	2	2	0	0 + 1 part	532	99.060	1.030	13.48	8.99	0.23	451485	5812915	170125	181866	90881	95805	12	11	24	23			no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes		ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	fail																																																							
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	1145.3	Klebsiella_NTUH-K2044__good_short__ABySS_contigs_1.5.2.fasta		98	53	46	40	34	26	5611899	5606401	5588525	5543563	5439582	5132138	53	443468	5606401	57.31	248182	248182	147169	147333	9	9	17	16	0	0	0	3	3	0	0 + 0 part	0	99.632	1.028	2.93	9.34	0.44	443468	5606375	205659	205659	126883	145471	9	9	18	17			no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	346.8	Klebsiella_NTUH-K2044__medium_short__ABySS_contigs_1.5.2.fasta		108	59	48	42	34	28	5552589	5546880	5522284	5474705	5344707	5122182	59	443465	5546880	57.38	195342	205659	142620	147151	10	9	18	17	0	0	0	1	1	0	0 + 0 part	0	99.372	1.020	5.25	9.98	0.59	443465	5546848	195342	205659	128266	128266	10	9	18	18			no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short	short-only	fake	bad		Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes		ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	fail																																																							
Mycobacterium_tuberculosis_H37Rv__good_short	short-only	fake	good		Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	873.5	Mycobacterium_tuberculosis_H37Rv__good_short__ABySS_contigs_1.5.2.fasta		134	83	56	48	40	32	4473993	4466892	4393671	4331403	4207415	3914539	84	283865	4467817	65.61	129283	129283	67246	68639	12	12	24	23	0	0	0	2	2	0	0 + 0 part	0	99.848	1.014	10.18	4.09	0.45	283865	4467452	129283	129283	67246	68639	12	12	24	23			no	no	no
Mycobacterium_tuberculosis_H37Rv__medium_short	short-only	fake	medium		Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	success	271.6	Mycobacterium_tuberculosis_H37Rv__medium_short__ABySS_contigs_1.5.2.fasta		132	83	56	49	39	31	4474718	4468257	4398069	4346077	4197558	3905606	84	283829	4469182	65.61	138882	152368	67246	68639	12	11	23	22	0	0	0	2	2	0	0 + 0 part	0	99.875	1.014	14.43	3.99	0.75	283829	4468645	138882	152368	67246	68639	12	11	23	22			no	no	no
random_sequences_many_repeats__bad_short	short-only	fake	bad		random_sequences_many_repeats_bad_illumina_1.fastq.gz, random_sequences_many_repeats_bad_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes		ABySS	contigs	1.5.2	abyss-pe k=64 j=8 in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa	64	fail																																																							
